50
20
17 7 18 12 61 65 73 79 11 74 80 66 50 47 7 54 43 14 28 41
31 43 79 6 21 78 79 1 26 89 79 28 13 50 8 46 81 49 57 21
54 85 93 64 35 97 72 55 21 76 30 6 25 69 88 93 67 4 15 84
24 23 89 21 95 73 85 12 10 81 88 92 52 12 26 57 54 36 32 85
12 96 12 5 56 6 24 29 12 73 95 38 48 40 65 92 41 53 10 40
18 20 88 90 19 10 21 14 83 70 38 92 42 89 86 74 50 55 4 33
33 3 69 64 69 5 61 92 17 83 34 22 49 16 73 5 69 15 69 31
73 73 8 41 62 36 78 76 96 87 79 60 93 57 84 97 39 75 45 5
6 45 52 96 65 84 1 28 51 96 74 59 17 53 72 9 13 79 71 65
86 47 12 78 28 77 96 19 9 21 68 87 19 35 99 15 91 87 89 27
66 96 26 23 93 14 81 78 56 20 43 57 37 84 19 27 18 97 50 92
14 38 24 31 78 33 94 60 59 28 35 23 51 23 29 11 28 43 9 51
79 21 59 28 55 49 94 5 22 82 97 28 31 99 31 73 74 99 64 3
54 36 48 69 64 36 78 56 69 32 14 76 68 94 86 8 25 99 5 59
94 95 56 73 98 75 82 59 92 32 71 62 40 19 65 45 90 34 69 42
69 6 17 23 4 32 74 26 33 98 91 41 71 71 82 74 8 50 98 91
87 23 27 63 9 59 45 91 54 33 99 66 6 67 53 24 85 91 25 67
32 60 1 45 48 50 13 56 57 85 46 42 16 10 69 39 11 56 50 9
88 35 8 31 60 80 70 27 34 24 95 94 41 7 42 80 18 93 69 48
89 41 46 44 65 59 75 8 72 53 59 57 2 72 38 20 94 3 68 54
95 62 88 37 56 2 70 65 4 79 36 48 77 55 30 77 7 58 22 61
76 24 66 70 99 33 53 70 85 79 52 90 90 13 41 63 90 14 87 53
17 85 12 77 35 90 32 72 6 67 25 18 89 28 43 72 98 24 15 39
79 51 16 27 19 63 66 78 94 87 74 85 17 94 52 7 77 42 57 60
55 46 70 40 1 74 63 93 78 96 13 20 1 78 31 68 18 25 29 14
89 16 45 12 78 47 49 80 43 97 35 31 37 42 66 32 16 48 88 94
48 53 65 73 85 70 72 82 73 59 28 62 14 63 21 15 34 98 69 59
16 6 84 48 60 54 28 93 61 96 36 52 70 85 27 2 82 91 64 14
51 98 73 39 19 25 52 93 7 77 87 54 27 97 13 2 95 87 58 68
90 90 10 45 77 64 40 24 2 90 81 6 91 71 61 78 86 36 58 59
40 35 93 6 45 42 25 9 63 62 58 90 73 32 45 24 82 68 57 46
66 58 48 19 48 20 34 92 67 59 70 79 95 7 32 99 36 13 32 40
58 55 44 44 16 48 73 24 42 45 94 68 99 89 61 40 87 74 46 7
13 76 24 4 4 46 30 17 97 97 10 45 15 2 71 89 49 29 87 79
47 19 22 53 57 3 72 3 29 54 6 96 35 42 49 11 30 42 44 58
44 37 63 98 76 46 46 32 58 68 84 45 91 1 17 42 81 55 92 17
87 72 40 20 65 9 52 3 95 44 3 96 29 12 62 73 31 52 41 61
91 47 36 37 19 24 94 23 83 3 77 40 49 14 47 8 51 37 4 16
93 90 96 77 38 9 55 82 92 47 58 71 89 40 48 24 26 45 18 1
1 66 92 29 9 7 33 35 25 64 75 70 49 15 33 75 46 97 70 1
69 77 66 2 76 73 57 85 41 75 17 12 39 40 24 42 82 44 62 62
57 12 92 78 80 6 88 63 75 67 41 78 76 26 84 55 53 88 85 64
50 90 63 2 19 59 56 36 52 70 58 35 95 33 28 99 89 76 92 19
4 96 76 25 26 49 37 21 65 85 46 91 91 4 22 17 59 50 81 17
12 70 57 64 44 97 99 2 58 6 17 67 21 78 5 98 71 98 96 42
97 86 71 54 47 65 39 69 84 3 89 74 35 13 86 29 98 21 28 78
39 25 23 88 60 21 38 57 57 78 89 66 79 27 37 35 44 77 15 36
2 81 30 28 78 43 97 90 44 78 34 41 39 64 8 21 92 27 10 30
94 92 69 66 87 93 5 85 9 85 9 76 50 45 98 85 59 81 40 29
11 48 28 83 97 96 13 40 43 30 58 68 29 73 93 5 80 83 79 58
3866 3866 3866 3866 3866 3866 3866 3866 3866 3866
3866 3866 3866 3866 3866 3866 3866 3866 3866 3866
3866 3866 3866 3866 3866 3866 3866 3866 3866 3866
3866 3866 3866 3866 3866 3866 3866 3866 3866 3866
3866 3866 3866 3866 3866 3866 3866 3866 3866 3866
18684
