10
20
95 97 98 71 31 76 10 59 34 9 65 11 24 79 82 84 24 35 14 80
87 20 65 63 64 69 82 72 33 67 15 59 45 91 40 25 17 34 13 63
12 24 1 22 82 81 52 55 97 99 56 14 98 90 80 39 53 80 90 51
93 25 22 46 53 87 24 57 99 3 68 37 14 25 74 21 75 82 26 16
3 82 81 74 90 38 99 38 52 2 59 34 10 72 43 86 86 97 9 61
77 72 72 84 53 32 17 17 90 2 53 42 38 50 34 90 12 73 10 1
38 60 91 42 95 65 30 71 43 4 59 92 24 62 60 44 31 40 99 26
26 28 52 63 98 43 68 57 48 22 56 26 66 57 18 80 48 22 92 87
86 76 90 75 28 15 86 87 36 48 43 17 62 79 81 35 26 84 16 18
8 79 55 18 82 2 49 35 46 58 44 5 52 82 10 65 73 81 64 17
1786 1786 1786 1786 1786 1786 1786 1786 1786 1786
636
