80
20
80 41 66 27 93 94 57 63 16 14 87 29 84 32 8 63 6 10 42 70
18 70 96 69 23 73 85 19 43 13 72 54 43 93 41 58 26 82 15 49
73 20 44 36 65 13 29 53 75 98 48 36 4 79 26 97 72 85 36 69
74 48 66 40 67 85 49 66 95 35 53 35 43 22 81 67 17 69 96 75
14 33 7 44 98 7 77 54 74 73 77 17 20 14 21 85 1 14 83 45
12 83 78 24 35 4 97 36 20 21 18 12 63 92 57 29 53 19 82 84
36 82 50 24 69 57 20 87 78 70 81 68 77 54 96 22 44 51 41 77
25 36 92 89 41 34 70 90 52 28 81 26 6 75 31 16 1 69 38 82
53 84 42 96 82 19 74 51 23 59 62 67 54 3 10 76 74 92 54 56
51 49 96 17 96 7 36 58 14 3 70 1 18 19 62 68 39 86 32 57
95 97 98 71 31 76 10 59 34 9 65 11 24 79 82 84 24 35 14 80
87 20 65 63 64 69 82 72 33 67 15 59 45 91 40 25 17 34 13 63
12 24 1 22 82 81 52 55 97 99 56 14 98 90 80 39 53 80 90 51
93 25 22 46 53 87 24 57 99 3 68 37 14 25 74 21 75 82 26 16
3 82 81 74 90 38 99 38 52 2 59 34 10 72 43 86 86 97 9 61
77 72 72 84 53 32 17 17 90 2 53 42 38 50 34 90 12 73 10 1
38 60 91 42 95 65 30 71 43 4 59 92 24 62 60 44 31 40 99 26
26 28 52 63 98 43 68 57 48 22 56 26 66 57 18 80 48 22 92 87
86 76 90 75 28 15 86 87 36 48 43 17 62 79 81 35 26 84 16 18
8 79 55 18 82 2 49 35 46 58 44 5 52 82 10 65 73 81 64 17
83 61 32 5 49 47 12 40 36 78 99 87 46 30 42 72 39 92 19 49
13 6 71 31 60 56 30 74 33 88 15 45 37 18 21 33 25 75 10 63
56 17 97 45 39 33 21 23 53 36 98 49 76 3 38 1 95 86 29 14
86 64 26 16 43 71 49 85 4 39 18 70 65 14 15 56 95 28 22 56
35 87 5 74 28 81 22 75 49 84 39 72 71 45 86 51 84 31 82 38
93 1 97 1 11 45 2 75 57 65 74 12 79 30 48 91 55 70 57 20
64 55 21 2 25 69 67 13 4 12 93 52 65 90 61 76 25 45 79 89
51 18 29 20 83 51 69 20 17 84 72 27 71 45 41 36 8 40 35 21
57 96 68 85 23 93 51 11 64 41 85 51 41 36 92 28 50 57 84 34
60 72 68 91 36 56 97 5 38 82 74 34 15 49 99 77 93 27 55 1
13 35 82 25 99 59 79 9 84 39 3 3 52 46 23 81 19 91 24 17
57 83 9 40 73 16 58 12 93 69 70 48 1 95 57 70 17 45 13 75
78 13 15 66 17 51 7 9 84 19 82 34 86 30 64 35 87 67 30 42
35 95 9 60 90 88 85 30 72 74 11 70 39 97 75 50 23 10 9 80
71 44 64 28 36 52 91 35 67 82 31 16 41 1 68 42 75 69 41 2
83 99 4 48 38 70 59 94 12 44 52 1 47 12 20 55 9 92 48 14
17 88 70 91 11 58 36 50 37 79 64 16 96 37 20 43 17 17 17 97
83 43 19 69 15 28 70 10 57 84 39 20 5 22 20 84 66 28 95 53
42 77 15 60 9 82 78 96 91 85 98 35 63 74 97 83 49 71 27 42
69 22 42 27 22 38 81 77 11 60 38 20 25 13 84 8 55 94 17 44
21 38 31 43 70 97 62 95 97 46 89 18 35 16 23 53 3 76 1 27
84 79 48 64 61 5 21 5 99 21 54 74 80 7 80 5 7 11 98 85
79 1 10 34 54 40 77 49 23 4 35 90 18 23 67 64 50 36 89 93
56 84 99 61 88 8 2 61 83 76 53 53 97 92 93 62 26 96 97 55
84 15 6 65 69 74 20 52 91 96 6 49 16 10 26 48 13 41 61 77
51 52 26 48 50 76 13 57 97 89 30 84 98 97 51 35 84 52 41 94
60 1 6 25 2 27 49 43 17 50 68 98 8 25 1 16 9 15 35 90
68 24 50 3 45 48 10 84 25 21 63 98 44 28 82 53 19 24 49 61
4 43 63 98 62 61 48 94 6 86 74 67 20 32 62 57 78 42 49 9
26 93 56 46 26 36 10 63 40 67 14 9 48 17 1 19 30 71 83 91
32 43 76 13 38 6 87 82 57 17 9 60 10 93 90 34 15 82 61 42
19 24 23 94 43 25 8 94 56 69 95 84 32 99 65 83 62 55 91 22
28 2 98 49 89 86 53 74 76 91 23 77 28 23 36 58 45 13 72 22
26 27 65 95 81 59 12 45 1 47 61 8 85 50 96 47 95 72 7 67
95 22 34 44 69 20 36 19 7 72 18 55 44 60 20 17 48 53 42 91
81 67 10 8 27 55 93 78 67 39 9 94 65 50 8 72 21 36 62 42
64 92 58 56 80 41 76 43 69 92 2 93 39 28 1 57 83 36 96 98
99 57 65 8 26 96 88 79 79 41 5 83 50 89 87 28 81 33 27 97
10 43 71 41 9 38 99 43 82 76 33 57 83 2 59 9 9 66 93 13
94 11 43 95 92 51 68 87 63 57 41 54 21 65 43 73 63 48 17 87
23 85 66 46 94 41 54 97 36 59 93 66 63 40 68 88 50 75 65 64
36 94 65 88 11 71 17 55 65 67 55 68 58 53 2 44 79 55 24 63
19 13 99 21 47 89 32 55 72 57 9 83 50 33 54 28 14 44 50 62
98 74 73 41 80 66 64 19 22 99 19 20 93 7 28 11 15 56 56 44
4 11 15 6 56 94 85 12 21 78 15 37 3 63 99 92 92 93 36 74
75 98 29 53 97 68 45 76 60 43 2 24 72 47 62 72 11 41 88 59
72 26 85 26 43 22 65 53 31 42 70 80 96 1 3 87 43 58 93 22
75 70 33 20 43 11 17 37 57 71 39 62 93 4 95 3 28 51 10 26
86 82 38 68 31 90 52 5 51 55 73 84 17 18 33 64 91 23 48 19
38 2 22 17 83 97 59 33 71 96 90 54 42 67 2 86 16 3 10 47
26 15 10 52 37 41 77 20 98 43 94 80 13 35 33 40 71 66 45 75
50 94 5 30 59 74 64 14 96 24 15 3 49 75 44 22 9 82 51 57
88 67 27 22 40 60 38 37 43 12 52 88 14 24 11 12 60 77 15 32
94 68 41 55 27 53 91 94 73 3 34 23 33 23 62 80 81 19 47 15
87 54 81 91 20 35 8 20 17 68 17 87 78 55 54 44 93 98 78 79
57 19 95 97 64 35 33 32 91 77 52 57 47 15 8 90 86 2 83 60
92 17 93 45 16 27 36 58 28 48 49 27 70 62 31 11 35 76 13 44
21 19 34 9 25 70 84 10 39 17 58 41 51 32 9 91 26 35 34 24
98 56 79 34 31 38 38 90 37 7 77 63 66 2 52 66 62 37 25 2
1 25 4 50 92 48 37 31 92 1 97 86 75 38 44 56 67 8 73 5
5073 5073 5073 5073 5073 5073 5073 5073 5073 5073
5073 5073 5073 5073 5073 5073 5073 5073 5073 5073
5073 5073 5073 5073 5073 5073 5073 5073 5073 5073
5073 5073 5073 5073 5073 5073 5073 5073 5073 5073
5073 5073 5073 5073 5073 5073 5073 5073 5073 5073
5073 5073 5073 5073 5073 5073 5073 5073 5073 5073
5073 5073 5073 5073 5073 5073 5073 5073 5073 5073
5073 5073 5073 5073 5073 5073 5073 5073 5073 5073
55492
