80
20
22 62 34 33 15 27 79 99 68 79 24 76 3 56 76 2 81 28 80 55 
18 81 63 51 36 93 25 2 46 14 5 18 88 23 4 4 46 78 72 63 
59 65 80 99 65 69 66 46 24 68 33 48 85 79 90 9 57 17 16 97 
72 94 98 19 42 4 93 93 96 20 4 27 96 78 78 71 42 60 82 47 
29 53 18 80 48 8 27 69 38 0 67 42 71 16 21 83 3 61 54 32 
13 77 75 17 67 91 24 41 53 45 92 13 12 80 16 61 75 74 82 30 
13 2 85 84 1 77 41 38 64 55 23 90 4 74 83 26 75 35 20 61 
51 62 25 90 53 10 61 11 8 99 12 57 91 71 67 54 91 74 43 34 
24 39 38 63 61 25 68 52 13 10 30 69 46 80 89 8 9 29 60 76 
3 41 47 78 58 12 80 82 72 39 20 85 5 21 73 59 51 77 27 79 
36 52 26 25 74 67 54 39 93 62 33 70 75 9 1 39 86 27 80 4 
25 8 48 42 13 49 82 37 93 1 67 22 66 0 99 74 57 64 50 23 
29 31 87 86 87 0 35 81 68 39 69 70 29 67 84 67 53 25 44 70 
32 60 64 36 47 96 17 40 16 15 38 38 91 32 75 4 92 78 18 63 
72 80 65 46 29 5 31 43 89 14 23 8 10 3 36 84 78 34 40 98 
37 4 33 48 21 48 55 98 33 29 24 44 44 95 67 59 72 52 62 5 
38 55 80 75 33 67 30 66 66 30 51 83 93 7 86 69 23 95 17 69 
99 97 96 25 97 58 44 86 12 45 39 62 11 33 78 52 31 70 19 11 
57 46 83 97 32 81 9 67 98 8 74 51 87 41 91 51 19 57 24 38 
40 42 9 45 23 14 75 3 42 2 31 5 19 66 35 49 1 82 96 36 
86 60 17 68 85 90 54 18 93 94 44 97 10 39 44 75 80 10 25 19 
81 22 84 9 75 27 24 12 60 55 25 29 3 98 35 34 49 60 26 50 
59 99 42 43 47 72 99 37 34 66 42 45 61 89 59 77 11 25 43 98 
50 82 17 9 71 73 79 99 69 83 25 66 92 20 88 88 72 70 65 39 
62 63 64 59 89 80 93 29 45 76 91 66 1 56 10 90 20 40 44 40 
37 11 78 71 28 65 61 94 94 49 65 93 65 34 40 43 87 79 18 14 
89 98 49 60 40 67 65 73 69 0 32 84 78 51 52 1 54 83 55 60 
13 16 3 46 11 54 25 75 62 77 88 12 93 10 69 18 19 50 25 84 
75 6 96 22 81 56 64 47 97 15 96 82 14 87 10 12 69 3 42 34 
19 33 86 74 46 89 24 32 68 41 33 30 64 22 28 73 86 3 2 81 
30 25 15 49 11 90 37 78 85 81 52 5 46 54 4 56 9 69 0 54 
79 0 80 0 54 0 48 13 79 6 34 59 72 18 26 98 19 70 67 84 
8 16 13 81 36 29 45 59 5 87 15 80 66 0 60 53 39 56 88 71 
18 33 90 34 41 59 88 37 26 16 98 62 29 65 87 71 86 35 36 97 
58 1 60 94 41 10 6 98 59 82 94 49 0 8 54 72 74 90 20 49 
6 28 11 74 45 81 65 45 33 78 5 56 61 63 9 29 18 41 64 20 
69 14 26 16 46 35 63 79 71 37 35 6 67 28 22 27 9 31 32 13 
58 50 25 13 15 95 62 38 76 40 98 35 52 78 23 33 39 61 83 94 
28 46 43 55 38 81 20 51 8 28 82 55 67 31 52 34 94 89 27 96 
48 28 4 37 51 32 13 18 29 36 36 71 57 18 58 8 37 46 96 72 
87 91 15 91 13 92 41 59 44 30 56 28 33 31 20 55 69 95 57 67 
58 44 27 84 84 17 83 45 8 8 84 40 41 5 56 51 41 18 46 15 
20 31 29 18 57 88 87 77 78 37 68 12 2 81 0 30 85 9 21 68 
44 1 98 13 8 56 44 93 59 44 1 26 92 7 15 97 89 87 43 9 
56 76 90 37 65 91 54 26 53 63 55 52 15 17 7 63 57 85 79 43 
