80
20
9 22 34 56 38 98 45 77 29 42 11 69 2 68 36 71 60 0 45 41 
80 5 29 29 94 9 63 86 42 54 62 65 84 67 13 99 93 96 5 54 
84 41 63 27 44 74 81 18 61 70 92 26 67 90 97 97 58 33 63 99 
92 57 40 33 88 9 11 7 35 20 44 19 78 63 95 88 64 20 57 61 
14 75 39 82 45 7 37 16 79 6 39 50 41 30 51 6 60 32 48 19 
89 29 21 90 58 7 43 64 76 39 98 79 76 37 62 36 2 81 86 12 
75 52 96 45 31 13 95 54 29 36 37 67 82 94 74 72 48 61 51 45 
52 84 93 10 96 8 71 63 28 95 42 35 42 2 93 51 58 74 78 14 
91 41 52 95 41 20 58 30 27 58 36 7 77 20 99 60 59 71 44 68 
15 98 55 39 91 69 95 51 22 47 24 18 25 55 5 79 3 27 21 39 
10 2 32 36 96 15 68 35 45 40 83 36 28 48 88 46 10 4 40 26 
49 72 49 86 18 82 80 96 61 48 31 83 89 34 90 45 73 33 35 69 
92 17 53 74 49 17 86 16 40 79 8 29 14 84 62 27 10 15 20 37 
98 75 77 68 40 26 68 59 41 26 81 0 32 90 76 69 52 41 11 20 
79 67 47 47 24 30 72 60 23 16 9 86 41 22 95 72 21 24 45 43 
39 6 33 93 80 1 34 22 48 73 66 18 97 37 18 79 24 55 61 81 
49 35 15 66 44 55 42 54 65 75 37 21 30 51 17 2 21 31 86 25 
1 22 34 47 67 50 4 97 63 48 61 18 53 44 57 63 6 16 12 94 
18 19 14 49 20 51 62 53 76 42 65 29 69 86 3 93 85 10 4 91 
4 4 24 67 8 77 32 19 61 13 98 99 17 43 87 74 99 10 70 78 
89 72 42 79 97 29 93 66 7 71 65 77 17 66 93 87 89 75 89 74 
16 44 24 22 76 88 65 4 14 7 79 93 1 69 99 11 94 33 9 9 
26 3 67 47 74 0 32 45 44 14 24 16 24 24 1 90 44 36 12 86 
39 74 35 93 16 15 73 14 28 77 80 66 70 13 50 30 6 71 46 83 
43 79 79 51 41 33 42 39 25 48 77 38 83 50 98 55 99 71 19 38 
