10
20
71 34 57 77 44 37 6 78 71 47 76 94 94 49 60 10 58 82 88 59 
8 51 87 39 37 38 3 97 97 42 61 48 70 31 10 55 22 24 90 38 
67 97 4 52 85 60 37 14 5 69 39 70 79 23 69 63 55 22 51 44 
34 18 49 26 19 50 88 80 54 75 75 51 3 45 36 89 7 57 7 26 
84 44 38 48 57 59 62 69 73 70 39 70 96 77 69 11 27 34 82 0 
89 61 39 6 49 86 57 34 40 40 12 6 55 30 97 21 95 3 86 90 
67 15 14 2 44 38 84 50 56 70 76 70 2 52 19 65 34 96 28 87 
50 37 24 35 91 61 56 49 49 26 95 94 16 22 57 34 28 22 4 35 
37 91 91 22 40 17 16 17 39 13 76 47 81 81 81 37 63 56 10 69 
73 93 93 11 87 24 58 23 70 34 14 26 44 99 99 98 36 45 76 26 
657 1063 536 433 807 871 875 602 118 399 
