10
20
54 64 34 45 54 83 7 76 44 80 33 57 45 78 26 4 21 20 41 84 
76 89 16 48 33 29 72 44 98 24 42 46 26 78 39 87 29 68 17 54 
23 11 71 23 12 94 0 8 35 59 1 71 27 31 58 92 24 36 52 26 
14 82 19 67 69 82 99 11 30 70 83 34 70 51 55 55 99 24 22 21 
1 40 54 4 87 80 80 91 64 27 62 59 21 49 34 41 21 16 23 33 
52 2 37 27 66 28 64 33 46 81 92 43 38 33 81 54 12 59 31 58 
66 13 6 70 62 64 43 53 85 12 79 27 26 40 0 38 33 46 23 89 
24 81 11 67 75 74 94 94 59 67 65 7 82 54 50 64 69 20 30 11 
71 76 36 80 68 28 72 99 75 97 54 80 85 10 14 15 26 52 1 40 
75 21 40 2 50 1 94 84 77 75 25 67 55 89 99 79 27 60 83 65 
321 1019 124 542 101 944 634 325 378 861 
