50
20
43 72 73 44 78 41 47 17 81 64 68 95 91 6 0 19 6 24 94 78 
5 70 73 1 80 65 28 10 8 60 1 35 34 61 69 8 82 4 63 57 
71 41 36 30 92 19 51 99 96 27 36 28 2 58 14 34 43 8 54 31 
51 66 51 83 25 58 1 82 51 82 62 80 35 15 0 71 86 51 77 2 
22 7 59 56 11 19 19 69 48 81 26 42 71 83 85 64 87 77 42 98 
78 66 39 71 72 78 5 20 32 3 66 0 19 6 15 6 46 6 94 88 
90 60 84 86 64 35 74 15 54 36 69 81 87 66 39 78 24 53 60 35 
12 9 92 12 3 27 67 18 82 31 68 10 3 14 87 69 87 57 72 74 
28 79 88 3 97 77 39 76 44 80 7 68 26 24 20 74 36 2 26 23 
49 26 57 65 13 1 9 75 98 47 0 56 1 82 24 94 85 10 48 55 
53 38 54 78 83 22 4 13 11 89 99 69 4 69 91 38 51 79 93 72 
85 84 76 2 41 27 82 77 89 1 28 72 90 54 14 85 83 36 16 92 
76 64 35 96 5 99 0 21 45 35 23 25 35 55 41 76 44 48 56 2 
70 73 99 60 29 91 17 97 34 90 53 38 66 71 39 52 3 58 28 85 
80 8 5 30 20 30 6 91 84 66 12 49 81 63 56 12 29 75 11 56 
93 92 45 66 88 43 69 29 58 97 19 19 51 42 94 1 10 14 48 91 
41 90 10 57 8 15 59 82 77 88 98 28 7 95 53 91 93 52 72 31 
68 35 37 24 15 37 70 25 22 43 18 91 34 12 60 91 83 58 87 28 
35 98 82 75 70 90 60 94 24 86 48 58 47 3 53 46 97 6 60 65 
49 37 14 7 9 49 49 83 7 61 53 34 15 40 98 37 8 78 80 90 
16 96 17 32 43 52 65 17 14 92 92 44 20 96 99 70 14 33 29 83 
50 56 90 23 74 36 67 72 35 31 65 19 48 60 2 42 3 16 81 51 
54 89 68 94 12 50 72 52 10 75 38 19 73 50 24 66 25 79 74 0 
30 16 73 94 86 95 96 5 92 72 74 11 99 0 51 93 94 55 53 21 
17 42 6 83 99 45 37 75 91 32 20 30 69 90 94 10 25 50 89 45 
88 6 74 32 10 43 51 88 23 24 69 5 1 92 31 45 94 43 72 15 
88 5 21 48 55 32 20 28 75 93 52 21 56 42 52 23 73 64 78 19 
26 19 31 16 64 46 8 96 45 9 18 23 40 40 27 71 15 54 43 16 
90 84 89 71 28 52 70 39 58 38 42 55 0 58 94 19 2 31 67 47 
14 7 52 20 66 60 30 74 6 31 28 86 30 18 83 79 28 29 63 54 
13 96 88 78 62 66 45 38 55 10 80 6 29 17 33 8 24 91 92 49 
89 14 41 97 10 63 28 35 19 7 5 26 26 45 34 94 36 65 99 77 
94 13 62 89 32 38 74 48 25 75 42 94 86 38 7 0 31 36 46 73 
31 21 87 97 1 89 25 70 70 97 29 3 22 7 80 83 96 66 35 77 
32 16 14 69 52 26 44 58 96 25 29 92 58 59 99 26 13 10 65 47 
85 79 88 53 68 19 18 86 78 12 55 66 87 29 63 76 25 64 24 43 
7 39 29 80 61 72 91 87 88 47 89 54 83 13 10 4 12 42 65 80 
1 75 44 7 76 84 78 90 24 36 71 5 18 41 76 57 49 44 38 78 
13 66 50 66 84 62 44 13 82 81 17 5 45 73 24 12 8 13 81 80 
75 76 12 10 60 13 3 11 25 25 95 86 32 34 93 65 26 18 34 54 
71 50 95 59 40 73 79 35 79 38 6 24 58 77 33 26 89 17 50 96 
90 51 0 40 30 9 54 63 83 44 42 58 12 61 62 25 9 79 14 96 
21 80 5 34 82 46 31 14 8 83 23 2 92 61 81 78 31 44 22 52 
12 15 67 29 64 1 90 92 95 95 32 67 66 43 54 74 71 76 49 75 
0 83 42 99 56 7 8 44 19 28 38 87 99 95 82 73 38 87 50 28 
91 42 82 48 69 26 50 65 4 0 56 1 81 92 18 82 8 77 42 73 
0 50 21 82 72 51 82 35 16 17 10 91 64 16 16 55 30 72 31 29 
81 25 83 72 11 59 47 45 30 77 95 35 8 96 75 28 74 8 76 75 
72 22 9 61 97 75 63 10 36 78 97 52 57 63 39 96 92 38 30 46 
38 57 42 62 5 77 60 42 85 16 43 68 37 76 22 63 61 99 40 28 
4042 3725 4440 1165 335 374 4946 4858 3436 4220 4645 2453 1051 4822 2913 2142 2324 4755 3842 4446 2337 263 1019 4841 2680 3628 4742 4065 1499 292 3178 4916 4407 4300 207 1419 4979 4763 4828 1937 1501 4230 421 4164 4096 1785 4498 3463 2608 871 
